X,Y,LATITUDE,LONGITUDE,PARALLEL,DESCRIPTIO,CATEGORY,COLOR,HubDist,BEARING,SECTOR,MODEL_PATH,MODEL_NAME,SCALE_X,SCALE_Y,SCALE_Z,TRAILER
391068.1875,5819077.5,52.51091969,13.39485024,NO,Dark Silver Full-size Luxury Sedan,Full-size Luxury,Silver,7.459382559,-34.32355,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN_silver.prefab,0.85,0.75,0.75,No
391073.25,5819078,52.51092519,13.39492464,NO,Black 80's Hatchback,Compact,Black,7.592072071,-35.05325,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
391076.3125,5819078.5,52.5109303,13.39496959,NO,80's Mid-size Sedan 2,Mid-size,White,7.8689374,-34.72467,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
391079.25,5819078.5,52.51093088,13.39501285,NO,Black Subcompact Car,Subcompact,Black,7.657726547,-35.61414,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
391087.6875,5819079.5,52.51094156,13.3951368,NO,Black Subcompact Car,Subcompact,Black,8.044152671,-33.72385,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
391094.4688,5819079.5,52.51094291,13.39523668,NO,Red 90's SUV,Full-size,Red,7.553900835,144.4562,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_red.prefab,1,1,1,No
391102.8125,5819079.5,52.51094458,13.39535958,NO,White 80's Mid-Sized Sedan,Compact,White,6.949217305,-34.87036,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - MidSedan 2.prefab,0.9,0.9,0.9,No
391105.75,5819080.5,52.51095415,13.39540252,NO,90s Mid-size Sedan 2,Mid-size,Black,7.734441993,-35.17645,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
391188.6875,5819110,52.51123582,13.39661446,NO,Black Commercial Van,Light Commercial Vehicle,Black,3.988199219,-93.1045,Commercial,Assets/Urban American Assets/Props/Vehicles/,Van_black.prefab,1,1,1,No
391188.8438,5819112.5,52.51125832,13.39661595,NO,Black Sporty Hatchback,Compact,Black,3.667589652,-92.3289,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
391188.9063,5819115,52.5112808,13.39661605,NO,White 80's Mid-Sized Sedan,Compact,White,3.441503429,-91.3666,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - MidSedan 2.prefab,0.9,0.9,0.9,No
391188.5938,5819119.5,52.51132117,13.39660997,NO,Black 80's Hatchback,Compact,Black,3.453150336,87.6094,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
391188.5313,5819122,52.51134363,13.39660823,NO,Black 90's SUV,Full-size,Black,3.351995591,-91.3176,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_black.prefab,1,1,1,No
391188.375,5819124.5,52.51136606,13.39660512,NO,Silver Subcompact Car,Subcompact,Silver,3.340446386,-95.3981,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391187.25,5819132.5,52.51143773,13.39658593,NO,Black Subcompact Car,Subcompact,Black,3.931892658,-93.2315,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
391187.0625,5819134.5,52.51145567,13.39658251,NO,White Sports Car,Sports Car,White,3.987237278,-95.0439,Civilian,Assets/Best Sports CARS - Pro 3D Models/Vehicle/SportCar20/Prefabs/,SportCar20_Static_EU.prefab,1,1,1,No
391187.2188,5819137,52.51147817,13.396584,NO,White 90's SUV,Full-size,White,3.665000237,-94.438,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_white.prefab,1,1,1,No
391187.0625,5819142.5,52.51152756,13.39657989,NO,Black Compact Car,Compact,Black,3.456444287,85.7201,Civilian,Assets/Car folder/,black_sedan.prefab,0.6,0.6,0.6,No
391177.4375,5819150.5,52.51159753,13.39643551,NO,White Commercial Van,Light Commercial Vehicle,White,6.010456103,176.0339,Commercial,Assets/Urban American Assets/Props/Vehicles/,Van.prefab,1,1,1,No
391175.3125,5819150.5,52.51159711,13.39640421,NO,Dark Silver Compact Car,Compact,Silver,5.84701471,175.9004,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
391172.375,5819150.5,52.51159652,13.39636094,NO,Red Sporty Hatchback Microcar,Microcar,Red,5.621809725,174.6979,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_red.prefab,0.7,0.8,0.75,No
391169.875,5819149.5,52.51158704,13.39632444,NO,Red 90's SUV,Full-size,Red,6.426140946,355.9784,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_red.prefab,1,1,1,No
391167.3125,5819150,52.51159102,13.39628654,NO,Silver 70's Jeep,Compact SUV,Silver,5.731784067,176.8059,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_silver.prefab,0.7,0.7,0.7,No
391161.9688,5819149,52.51158096,13.39620815,NO,Light Blue Commercial Van,Light Commercial Vehicle,Light Blue,6.316893404,175.9533,Commercial,Assets/Urban American Assets/Props/Vehicles/,Van_light_blue.prefab,1,1,1,No
391159.75,5819149,52.51158052,13.39617547,NO,Silver Mid-size Car,Mid-size,Silver,6.147355745,176.6958,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
391157.4063,5819149,52.51158005,13.39614095,NO,Black Mid-size Car,Mid-size,Black,5.966075346,355.7537,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
391154.8438,5819149,52.51157954,13.39610321,NO,Silver Subcompact Car,Subcompact,Silver,5.770616575,176.9162,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391151.9063,5819148.5,52.51157446,13.3960601,NO,Black Mid-size Car,Mid-size,Black,6.042020633,176.0908,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
391149.5,5819148.5,52.51157398,13.39602466,NO,White Sporty Hatchback Microcar,Microcar,White,5.856839776,175.7224,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,0.7,0.8,0.75,No
391146.8438,5819148.5,52.51157345,13.39598554,NO,White Subcompact Car,Subcompact,White,5.65322676,174.7662,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
391141.1563,5819147.5,52.51156333,13.39590209,NO,Silver Subcompact Car,Subcompact,Silver,0.784074694,176.1116,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391136.3438,5819147.5,52.51156237,13.39583121,NO,Dark Blue Subcompact Car,Subcompact,Dark Blue,4.020215333,176.4843,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_dark_blue.prefab,0.9,0.9,0.9,No
391133.4063,5819147,52.51155729,13.3957881,NO,White 90's SUV,Full-size,White,6.041250121,355.7888,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_white.prefab,1,1,1,No
391130.6563,5819146.5,52.51155225,13.39574776,NO,Black 80's Hatchback,Compact,Black,6.299895663,176.1195,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
391128.3438,5819146.5,52.51155178,13.3957137,NO,Black 70's Jeep,Compact SUV,Black,6.096797965,174.8908,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
391125.9375,5819146.5,52.5115513,13.39567826,NO,80's Mid-size Sedan 2,Mid-size,White,5.886947649,174.4849,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
391123.25,5819146,52.51154627,13.39563884,NO,Silver 80's Hatchback,Compact,Silver,6.150633194,174.2988,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
391120.5938,5819146,52.51154574,13.39559971,NO,Dark Silver Full-size Luxury Sedan,Full-size Luxury,Silver,5.919788881,176.2822,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN_silver.prefab,0.85,0.75,0.75,No
391118.2813,5819146,52.51154528,13.39556565,NO,80's Mid-size Sedan 2,Mid-size,White,5.716400659,174.9777,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
391115.375,5819146,52.5115447,13.39552284,NO,Silver Subcompact Car,Subcompact,Silver,5.464752879,176.5704,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391110.75,5819145.5,52.51153928,13.39545488,NO,Silver Sporty Hatchback Microcar,Microcar,Silver,5.55750566,174.2158,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,0.7,0.8,0.75,No
391105.7813,5819145,52.5115338,13.39538186,NO,Light Blue Full-size Sedan,Full-size Car,Light Blue,5.621456472,175.4134,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_light_blue.prefab,1.15,1,1,No
391103.1563,5819145,52.51153327,13.3953432,NO,Black Subcompact Car,Subcompact,Black,5.392834845,174.069,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
391098.4063,5819144.5,52.51152783,13.3952734,NO,Silver Subcompact Car,Subcompact,Silver,5.476783922,176.2123,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391095.8438,5819144.5,52.51152732,13.39523565,NO,Black 70's Jeep,Compact SUV,Black,5.252347414,174.1864,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
391093.7188,5819144.5,52.51152689,13.39520435,NO,Black Subcompact Car,Subcompact,Black,5.06712011,353.968,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
391091.1563,5819144,52.51152189,13.39516677,NO,Dark Blue Sporty Hatchback Microcar,Microcar,Dark Blue,5.341116343,175.7151,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_dark_blue.prefab,0.7,0.8,0.75,No
391088.4375,5819143.5,52.51151685,13.39512689,NO,Black 80's Hatchback,Compact,Black,5.601947584,355.7717,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
391085.9375,5819143,52.51151186,13.39509023,NO,Black 90's SUV,Full-size,Black,5.88276333,173.6978,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_black.prefab,1,1,1,No
391083.2813,5819143,52.51151133,13.39505111,NO,Silver 80's Hatchback,Compact,Silver,5.649863297,175.751,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
391081.2813,5819143,52.51151093,13.39502165,NO,Black 70's Jeep,Compact SUV,Black,5.475164573,354.2972,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
391078.5625,5819143,52.51151039,13.3949816,NO,Dark Blue Full-size Luxury Sedan,Full-size Luxury,Dark Blue,5.238386786,173.8848,Civilian,Assets/Hatchback and Sedan/prefabs/,SEDAN_dark_blue.prefab,0.85,0.75,0.75,No
391076.3438,5819142.5,52.51150545,13.39494909,NO,Red Compact Car,Compact,Red,5.541831603,175.1895,Civilian,Assets/Car folder/,red_sedan.prefab,0.6,0.6,0.6,No
391073.5938,5819142.5,52.5115049,13.39490858,NO,Silver Subcompact Car,Subcompact,Silver,5.301739817,175.1585,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391070.9688,5819142,52.51149988,13.39487008,NO,Black 90's SUV,Full-size,Black,5.571068679,174.2806,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_black.prefab,1,1,1,No
391068.6563,5819142,52.51149942,13.39483602,NO,White Large Van,Large Van,White,5.369702274,356.0687,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van.prefab,1,1,1,No
391066.0938,5819141.5,52.51149441,13.39479844,NO,Black 80's Hatchback,Compact,Black,5.643318801,354.5257,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_black.prefab,0.61,0.61,0.61,No
391063.8438,5819141.5,52.51149397,13.3947653,NO,White Subcompact Car,Subcompact,White,5.447054132,175.6429,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
391061.0625,5819141.5,52.51149341,13.39472433,NO,Silver 80's Hatchback,Compact,Silver,5.204659802,175.9753,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
391058.5625,5819141,52.51148842,13.39468767,NO,White Subcompact Car,Subcompact,White,5.485035196,173.7407,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
391056,5819140.5,52.51148341,13.39465009,NO,Black 90's SUV,Full-size,Black,5.758233809,175.3719,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_black.prefab,1,1,1,No
391038.7813,5819139,52.51146649,13.39439697,NO,White Mid-size Car,Mid-size,White,5.909734189,357.463,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
391036.2188,5819139,52.51146598,13.39435922,NO,Silver Subcompact Car,Subcompact,Silver,5.731964668,175.6395,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391033.75,5819138.5,52.51146099,13.39432302,NO,Silver 80's Hatchback,Compact,Silver,6.060950033,176.2189,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
391031.0313,5819138,52.51145595,13.39428314,NO,Silver 70's Jeep,Compact SUV,Silver,6.372888777,356.2424,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_silver.prefab,0.7,0.7,0.7,No
391028.7188,5819138.5,52.51145999,13.39424892,NO,Silver Subcompact Car,Subcompact,Silver,5.716922726,174.6023,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391025.6563,5819138,52.51145488,13.39420397,NO,White Sporty Hatchback,Compact,White,6.004271514,175.0693,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,1,1,1,No
391023.375,5819138,52.51145442,13.39417037,NO,Silver 80's Hatchback,Compact,Silver,5.846690611,176.4367,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
391018,5819137.5,52.51144886,13.39409136,NO,Black Subcompact Car,Subcompact,Black,5.97612019,175.5681,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
391011.3438,5819137,52.51144303,13.39399349,NO,Black Full-size Sedan,Full-size Car,Black,6.017723016,175.2789,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_black.prefab,1.15,1,1,No
391008.6875,5819137,52.5114425,13.39395436,NO,Green Mid-size Car,Mid-size,Green,5.836016421,357.3319,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_green.prefab,1.15,1,1,No
391006.375,5819136.5,52.51143754,13.39392046,NO,Red Subcompact Car,Subcompact,Red,6.174516874,176.3619,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
391003.8438,5819136,52.51143255,13.39388335,NO,Black Mid-size Car,Mid-size,Black,6.500999339,174.7287,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,1.15,1,1,No
391001.3438,5819136,52.51143205,13.39384652,NO,Black Subcompact Car,Subcompact,Black,6.328113736,175.1966,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
390998.625,5819135.5,52.51142701,13.39380664,NO,Silver Subcompact Car,Subcompact,Silver,6.639960675,175.2672,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391065.7188,5819130.5,52.51139549,13.39479652,NO,Silver Subcompact Car,Subcompact,Silver,2.767791878,-2.0435,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,0.9,0.9,0.9,No
391081.1875,5819123,52.51133118,13.39502682,NO,White Subcompact Car,Subcompact,White,5.964154709,175.3453,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
391095.8438,5819134.5,52.51143745,13.39523893,NO,80's Mid-size Sedan 2,Mid-size,White,4.310104961,-4.7033,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Small_Car.prefab,0.85,0.85,0.85,No
391105.5,5819136,52.51145286,13.39538067,NO,White Subcompact Car,Subcompact,White,5.02253078,-4.7817,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
391123.0938,5819137,52.51146536,13.39563948,NO,Red Subcompact Car,Subcompact,Red,4.593814626,-5.5609,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
391130.5,5819137.5,52.51147133,13.39574841,NO,White 80's Hatchback,Compact,White,4.491431715,175.7859,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988_white.prefab,0.61,0.61,0.61,No
391133.125,5819137.5,52.51147186,13.39578707,NO,Light Silver Full-size Sedan,Full-size Car,Silver,4.279547927,-5.8907,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05.prefab,1.15,1,1,No
391148.25,5819130,52.51140748,13.39601231,NO,Red Subcompact Car,Subcompact,Red,8.021810896,117.9854,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_red.prefab,0.9,0.9,0.9,No
391096.625,5819124,52.51134325,13.39525387,NO,Red Sporty Hatchback Microcar,Microcar,Red,6.21914244,176.0553,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_red.prefab,0.7,0.8,0.75,No
391088.7188,5819124,52.51134167,13.39513742,NO,White Subcompact Car,Subcompact,White,5.577952689,175.6785,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
391071.0313,5819122,52.51132016,13.39487755,NO,White Full-size Sedan,Full-size Car,White,6.139398414,176.7033,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390989.4375,5819150.5,52.51155997,13.3936664,NO,90s Mid-size Sedan 1,Mid-size,White,5.144116316,87.0627,Civilian,Assets/Urban American Assets/Props/Vehicles/,Car1.prefab,0.85,0.85,0.9,No
390988.9688,5819153,52.51158234,13.39365868,NO,Dark Silver Compact Car,Compact,Silver,4.86613694,86.0841,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
390987.4375,5819168.5,52.51172133,13.39363104,NO,Silver Large Van,Large Van,Silver,4.522616462,85.7788,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - Van_silver.prefab,1,1,1,No
390986.5,5819178,52.51180652,13.39361412,NO,White Subcompact Car,Subcompact,White,4.313937687,264.524,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,0.9,0.9,0.9,No
390986.1563,5819182.5,52.51184689,13.39360758,NO,Silver Mid-size Car,Mid-size,Silver,4.31403331,85.3062,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390985.6875,5819188.5,52.51190071,13.39359871,NO,Silver 70's Jeep,Compact SUV,Silver,4.305015854,86.34,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_silver.prefab,0.7,0.7,0.7,No
390985.8438,5819198,52.51198612,13.3935979,NO,Black Sporty Hatchback,Compact,Black,5.185955644,86.0904,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390985.2813,5819201,52.51201297,13.39358863,NO,90s Mid-size Sedan 2,Mid-size,Black,4.854295268,86.2855,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
390985.0313,5819206,52.51205785,13.39358331,NO,White Full-size Sedan,Full-size Car,White,4.986952941,84.8007,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05 White.prefab,1.15,1,1,No
390984.6563,5819211.5,52.5121072,13.39357598,NO,White Mid-size Car,Mid-size,White,5.033399116,84.5102,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
390984.0938,5819216.5,52.51215202,13.39356606,NO,Dark Blue 90's SUV,Full-size,Dark Blue,4.853655911,86.2782,Civilian,Assets/Urban American Assets/Props/Vehicles/,Suv_dark_blue.prefab,1,1,1,No
390890.1563,5818830.5,52.50866439,13.39230903,NO,90s Mid-size Sedan 2,Mid-size,Black,2.360753802,171.3362,Civilian,Assets/sedan/pref/,sedanpref.prefab,49,49,49,No
390895.0625,5818830.5,52.50866537,13.39238129,NO,White 80's Mid-Sized Sedan,Compact,White,2.784503794,177.9471,Civilian,Assets/Urban American Assets/Props/Vehicles B/,Traffic B - MidSedan 2.prefab,0.9,0.9,0.9,No
390897.75,5818830.5,52.50866591,13.39242087,NO,Black Sporty Hatchback,Compact,Black,3.015293533,173.181,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_black.prefab,1,1,1,No
390900.0625,5818830.5,52.50866637,13.39245493,NO,Silver 80's Hatchback,Compact,Silver,3.214280291,355.695,Civilian,Assets/Hatchback and Sedan/prefabs/,HATCHBACK_1988.prefab,0.61,0.61,0.61,No
390917.4375,5818833,52.50869231,13.39271001,NO,Pewter Compact Car,Compact,Pewter,2.231705613,172.0672,Civilian,Assets/Car folder/,pewter_sedan.prefab,0.6,0.6,0.6,No
390927.2188,5818833.5,52.50869876,13.39285391,NO,White Mid-size Car,Mid-size,White,2.582321182,171.7101,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_white.prefab,1.15,1,1,No
390987.4375,5818837,52.50874226,13.39373968,NO,White Sporty Hatchback,Compact,White,4.30915569,173.7707,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,1,1,1,No
390989.75,5818837.5,52.50874722,13.39377358,NO,Dark Silver Compact Car,Compact,Silver,4.010336457,174.9811,Civilian,Assets/Car folder/,dark_grey_sedan.prefab,0.6,0.6,0.6,No
390875.2813,5818813,52.50850414,13.39209568,NO,Black Subcompact Car,Subcompact,Black,4.282493381,-92.1242,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_black.prefab,0.9,0.9,0.9,No
390875.2813,5818811,52.50848617,13.39209634,NO,White Sporty Hatchback Microcar,Microcar,White,4.415164991,-94.3394,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_white.prefab,0.7,0.8,0.75,No
390876.5,5818794.5,52.50833813,13.3921197,NO,Black 70's Jeep,Compact SUV,Black,4.310122063,-95.4867,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_black.prefab,0.7,0.7,0.7,No
390877.5,5818780,52.50820803,13.39213919,NO,White 70's Jeep,Compact SUV,White,4.285612244,-94.2127,Civilian,Assets/Stylized Vehicles Pack Free/Prefabs/,Jeep2_white.prefab,0.7,0.7,0.7,No
390878.8125,5818761.5,52.50804204,13.39216458,NO,Silver Mid-size Car,Mid-size,Silver,4.219871642,-93.5881,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
390866.4688,5818828.5,52.50864167,13.3919608,NO,Black Full-size Sedan,Full-size Car,Black,2.43885945,358.5754,Civilian,Assets/Vehicle - pro 3d models/Civilian_vehicle_05/Prefab/,CivilianVehicle05_black.prefab,1.15,1,1,No
390861.7188,5818828,52.50863623,13.39189101,NO,Silver Sporty Hatchback,Compact,Silver,2.577703799,176.137,Civilian,Assets/Azerilo/Car Model No.1201 Asset/Prefab/,Sporty_Hatchback_silver.prefab,1,1,1,No
390847.4688,5818827,52.50862439,13.39168146,NO,Silver Mid-size Car,Mid-size,Silver,2.504682236,175.218,Civilian,Assets/Car_Low/Tocus/Prafab/,Tocus_silver.prefab,1.15,1,1,No
