X,Y,LATITUDE,LONGITUDE,name,altitude,BEARING,href,CityObjType,ELEVATION,LocalityName,ThoroughfareName,ThoroughfareNumber,function,measuredHeight,roofType
391407.5292,5820793.323,52.5264069,13.399288,BLDG_000300000018b82c,35.7299995,358.7396908,25494/BLDG_000300000018b82c.dae,Building,35.73,Berlin,Gipsstr.,9,1004,4.5394,1000
391470.8606,5820836.018,52.5268032,13.4002072,BLDG_000300000018c30c,35.7900009,358.7420647,25478/BLDG_000300000018c30c.dae,Building,35.79,Berlin,Gipsstr.,3,1701,15.84159,1000
391503.8739,5820824.782,52.5267088,13.4006973,BLDG_0003000b0056a4e4,36.5400009,358.7412975,25488/BLDG_0003000b0056a4e4.dae,Building,36.54,Berlin,Gipsstr.,7,1231,17.72259,1000
391468.5748,5820792.293,52.5264098,13.4001878,BLDG_00030006000f399d,35.9199982,358.7327054,25542/BLDG_00030006000f399d.dae,Building,35.92,Berlin,Sophienstr.,26,1301,19.66435,1000
391426.2125,5820860.61,52.5270153,13.3995413,BLDG_0003000e0096622e,36.2200012,358.7399338,25498/BLDG_0003000e0096622e.dae,Building,36.22,Berlin,Sophienstr.,30,1231,21.22292,1130
391374.1875,5820943.63,52.527751,13.3987476,BLDG_000300000018b0c8,36.3199997,358.7368448,25553/BLDG_000300000018b0c8.dae,Building,36.32,Berlin,Gipsstr.,3,1004,6.03093,1130
391519.9459,5820211.75,52.5212029,13.4011342,BLDG_0003000a001c95e0,34.8699989,358.7311888,25790/BLDG_0003000a001c95e0.dae,Building,34.87,Berlin,Anna-Louisa-Karsch-Str.,3,1004,16.07515,1000
391624.1414,5820686.095,52.5254864,13.4025146,BLDG_0003000f004158f2,32.3800011,358.7327652,25502/BLDG_0003000f004158f2.dae,Building,32.38,Berlin,Gipsstr.,5,1449,29.68067,1130
391695.5411,5820133.087,52.5205309,13.4037468,BLDG_0003000f004153b0,33.0099983,358.73548,25794/BLDG_0003000f004153b0.dae,Building,33.01,Berlin,Anna-Louisa-Karsch-Str.,1,1499,36.11339,1000
391923.8176,5820113.878,52.5204036,13.4071161,BLDG_0003000e0080fce9,34.4300003,358.7323323,25805/BLDG_0003000e0080fce9.dae,Building,34.43,Berlin,Garnisonkirchplatz,2,1141,88.03908,1000
391382.7187,5820810.866,52.5265596,13.3989167,BLDG_0003000e00559170,35.4799995,358.7416724,25558/BLDG_0003000e00559170.dae,Building,35.48,Berlin,Auguststr.,56,1301,20.57691,1130
391374.443,5820789.951,52.52637,13.3988016,BLDG_0003000e00559159,35.4300003,358.7247921,25562/BLDG_0003000e00559159.dae,Building,35.43,Berlin,Sophienstr.,32,1231,19.28543,1130
391514.5531,5820313.632,52.5221174,13.4010215,BLDG_0003000e0064feb7,34.9300003,358.7407982,25844/BLDG_0003000e0064feb7.dae,Building,34.93,Berlin,Anna-Louisa-Karsch-Str.,7,1411,28.53427,1000
391399.3657,5820829.48,52.5267302,13.3991559,BLDG_00030002006f734b,36.1100006,358.7327418,25566/BLDG_00030002006f734b.dae,Building,36.11,Berlin,GroÃŸe Hamburger Str.,37,1301,20.41134,1130
391413.5761,5820792.088,52.526397,13.3993775,BLDG_000300000018b934,35.7799988,358.7287611,25582/BLDG_000300000018b934.dae,Building,35.78,Berlin,Sophienstr.,29,1301,20.1904,1130
391493.1771,5820782.79,52.5263293,13.4005534,BLDG_0003000800207b76,36.1199989,358.7334512,25586/BLDG_0003000800207b76.dae,Building,36.12,Berlin,Sophienstr.,30,1004,6.64247,1130
391364.0345,5820976.047,52.5280403,13.3985874,BLDG_000300000018acd1,36.4199982,358.7274768,25594/BLDG_000300000018acd1.dae,Building,36.42,Berlin,Auguststr.,58,1301,23.57568,1130
391377.7361,5820831.929,52.5267479,13.3988364,BLDG_000300000018b1a3,35.6300011,358.7238383,25602/BLDG_000300000018b1a3.dae,Building,35.63,Berlin,Koppenplatz,5,1301,12.61551,1130
391267.0595,5820895.032,52.5272929,13.397185,BLDG_00030008001822e8,35.6300011,358.7312015,25610/BLDG_00030008001822e8.dae,Building,35.63,Berlin,Koppenplatz,1,1231,21.34338,1130
391334.428,5820928.199,52.5276044,13.3981668,BLDG_0003000b00597383,35.9700012,358.7222593,25617/BLDG_0003000b00597383.dae,Building,35.97,Berlin,Auguststr.,56,1231,17.76874,1130
391292.616,5820823.392,52.5266542,13.397585,BLDG_000300000018a360,36,358.7277173,25626/BLDG_000300000018a360.dae,Building,36,Berlin,Auguststr.,62,1004,4.59983,1000
391294.1803,5820914.637,52.5274745,13.3975782,BLDG_0003000001111a0b,36.0299988,358.7353678,25634/BLDG_0003000001111a0b.dae,Building,36.03,Berlin,Auguststr.,61,1721,10.27097,1000
391909.1986,5820465.454,52.5235602,13.4067864,BLDG_0003000b0015ef3b,36.5999985,358.7324231,25638/BLDG_0003000b0015ef3b.dae,Building,36.6,Berlin,Auguststr.,61,1301,24.4478,1000
391338.2027,5820938.653,52.5276991,13.398219,BLDG_000300000018b045,35.6500015,358.7312294,25646/BLDG_000300000018b045.dae,Building,35.65,Berlin,Koppenplatz,12,1004,21.17194,1000
391915.2824,5820488.321,52.5237669,13.4068686,BLDG_0003000b0056a969,36.0699997,358.7449112,25653/BLDG_0003000b0056a969.dae,Building,36.07,Berlin,Gipsstr.,1,1231,23.75185,1000
391896.5122,5820505.382,52.5239165,13.4065865,BLDG_0003000200772219,36.8800011,358.7398945,25660/BLDG_0003000200772219.dae,Building,36.88,Berlin,Linienstr.,162,1701,26.39415,1130
391091.5532,5820452.847,52.5232841,13.3947439,BLDG_0003000000181d89,32,358.7338738,25666/BLDG_0003000000181d89.dae,Building,32,Berlin,Dircksenstr.,41,1004,11.3,1130
391785.7393,5820369.401,52.5226725,13.4049987,BLDG_0003000b006907ea,36.1199989,358.7347,25718/BLDG_0003000b006907ea.dae,Building,36.12,Berlin,Rochstr.,2,1121,8.82377,1000
391773.8471,5820513.41,52.5239643,13.4047766,BLDG_00030000001997e5,36.0400009,358.7338205,25725/BLDG_00030000001997e5.dae,Building,36.04,Berlin,An der Spandauer BrÃ¼cke,1,2364,3.41311,1000
391160.5015,5820991.55,52.528139,13.3955833,BLDG_0003000a0014a4ca,35.5,358.7255907,25733/BLDG_0003000a0014a4ca.dae,Building,35.5,Berlin,Rochstr.,11,1231,18.20801,1000
391648.9524,5820161.736,52.5207791,13.4030511,BLDG_00030009004e2b86,34.6899986,358.7444116,25742/BLDG_00030009004e2b86.dae,Building,34.69,Berlin,Dircksenstr.,45,1123,17.31,1000
391802.1226,5820466.094,52.5235447,13.4052086,BLDG_0003000b0056a960,36.0099983,358.7373575,25746/BLDG_0003000b0056a960.dae,Building,36.01,Berlin,Anna-Louisa-Karsch-Str.,4,1231,22.87254,1000
391623.9069,5820231.114,52.5213976,13.4026595,BLDG_0003000f004153c5,34.8100014,358.7326275,25754/BLDG_0003000f004153c5.dae,Building,34.81,Berlin,Rosenstr.,18,1231,21.51332,1130
391654.056,5820125.191,52.5204517,13.4031382,BLDG_0003000a00085101,31.8999996,358.7285785,25761/BLDG_0003000a00085101.dae,Building,34.86,Berlin,Dircksenstr.,41,1499,26.74359,1000
391416.16,5820859.33,52.5270018,13.3993936,BLDG_000300000018b90c,36.3899994,358.728561,25550/BLDG_000300000018b90c.dae,Building,36.39,Berlin,Koppenplatz,12,1301,21.57892,1130
391370.8225,5820784,52.5263158,13.3987502,BLDG_000300000018b2fa,35.4799995,358.735459,25569/BLDG_000300000018b2fa.dae,Building,35.48,Berlin,Sophienstr.,33A,1301,9.16849,1130
391701.0376,5820253.332,52.5216126,13.4037886,BLDG_0003000b006f8d85,33.4799995,358.7403536,25766/BLDG_0003000b006f8d85.dae,Building,33.48,Berlin,Heiligegeistkirchplatz,1,1461,29.37213,1130
391406.4989,5820781.139,52.5262972,13.3992768,BLDG_0003000b0056a4be,35.5600014,358.732994,25574/BLDG_0003000b0056a4be.dae,Building,35.56,Berlin,GroÃŸe Hamburger Str.,37,1231,19.2329,1130
391415.8443,5820775.012,52.526244,13.3994165,BLDG_0003000b0056a4bb,35.6699982,358.7382022,25578/BLDG_0003000b0056a4bb.dae,Building,35.67,Berlin,Sophienstr.,30,1231,19.41295,1130
391330.9919,5820906.398,52.5274078,13.3981233,BLDG_0003000b0059737b,35.7000008,358.733432,25590/BLDG_0003000b0059737b.dae,Building,35.7,Berlin,Sophienstr.,22,1231,21.42494,1130
391329.0092,5820913.998,52.5274757,13.3980916,BLDG_0003000e005591c6,35.8600006,358.7276389,25606/BLDG_0003000e005591c6.dae,Building,35.86,Berlin,Sophienstr.,34,1231,19.11288,1130
391355.9756,5820958.166,52.527878,13.3984745,BLDG_0003000200329b1f,36.3100014,358.7393,25598/BLDG_0003000200329b1f.dae,Building,36.31,Berlin,Koppenplatz,6,1301,21.47187,1130
391374.2351,5820920.995,52.5275476,13.3987557,BLDG_000300000018b2cb,35.7200012,358.7303981,25614/BLDG_000300000018b2cb.dae,Building,35.72,Berlin,Auguststr.,62,2523,4.59986,1130
391268.9449,5820919.727,52.5275152,13.3972047,BLDG_00030008001822ec,36.0900002,358.7360674,25622/BLDG_00030008001822ec.dae,Building,36.09,Berlin,Koppenplatz,2,1701,7.27986,1000
391286.4759,5820898.373,52.5273268,13.39747,BLDG_00030008001822ea,35.6300011,358.7224677,25629/BLDG_00030008001822ea.dae,Building,35.63,Berlin,GroÃŸe Hamburger Str.,6,1301,19.66636,1000
391280.4524,5820970.335,52.5279723,13.3973577,BLDG_0003000b0049b67a,35.3499985,358.729652,25640/BLDG_0003000b0049b67a.dae,Building,35.35,Berlin,Dircksenstr.,41,1139,23.99286,1000
391778.3324,5820521.345,52.5240365,13.4048401,BLDG_00030000001997b7,35.2099991,358.7290837,25702/BLDG_00030000001997b7.dae,Building,35.21,Berlin,Dircksenstr.,41,2366,2.61213,1000
391947.1809,5820556.218,52.5243834,13.4073165,BLDG_0003000e003d2d83,36.1899986,358.7311201,25678/BLDG_0003000e003d2d83.dae,Building,36.19,Berlin,Dircksenstr.,38,1711,23.3243,1000
391381.519,5820617.572,52.5248223,13.3989622,DEB_LOD2_UUID_c2d2b47c-90c0-4717-b9b4-495722317e22,35.456,358.7380299,25927/DEB_LOD2_UUID_c2d2b47c-90c0-4717-b9b4-495722317e22.dae,Building,35.456,Berlin,Garnisonkirchplatz,3,1411,6.133,1000
391362.5,5820809.923,52.5265471,13.3986191,BLDG_0003000f001c2512,35.4199982,358.7273008,25650/BLDG_0003000f001c2512.dae,Building,35.42,Berlin,Auguststr.,56,1231,16.31104,1000
391773.3268,5820519.965,52.5240231,13.4047668,BLDG_00030000001997c5,34.6800003,358.7442695,25686/BLDG_00030000001997c5.dae,Building,34.68,Berlin,Neue SchÃ¶nhauser Str.,16,2366,2.69389,1000
391010.5588,5820854.11,52.5268739,13.393419,BLDG_0003000900667d74,34.25,358.7349452,25690/BLDG_0003000900667d74.dae,Building,34.25,Berlin,Neue SchÃ¶nhauser Str.,12,1145,25.04819,1000
391800.4688,5820523.95,52.5240643,13.4051654,BLDG_00030000001998ea,35.8100014,358.7409527,25694/BLDG_00030000001998ea.dae,Building,35.81,Berlin,Tucholskystr.,40,1004,13.38069,1000
391912.0276,5820492.766,52.5238062,13.4068192,BLDG_000300000019a1a2,36.7200012,358.747854,25698/BLDG_000300000019a1a2.dae,Building,36.72,Berlin,Neue SchÃ¶nhauser Str.,16,2921,23.2452,1000
391857.0354,5820506.821,52.5239216,13.4060044,BLDG_00030002001cea25,35.7900009,358.7465849,25710/BLDG_00030002001cea25.dae,Building,35.79,Berlin,Dircksenstr.,40,1004,7.79721,1000
391931.0052,5820465.718,52.5235669,13.4071076,BLDG_0003000b0056a965,36.7000008,358.7386712,25706/BLDG_0003000b0056a965.dae,Building,36.7,Berlin,Neue SchÃ¶nhauser Str.,12,1231,22.96058,1000
391956.9463,5820526.626,52.5241194,13.40747,BLDG_0003000b0056a978,36.1899986,358.7428391,25714/BLDG_0003000b0056a978.dae,Building,36.19,Berlin,Neue SchÃ¶nhauser Str.,19,1231,22.80318,1000
391752.4805,5820401.627,52.5229555,13.4044982,BLDG_0003000e002e53b6,35.4799995,358.7281427,25722/BLDG_0003000e002e53b6.dae,Building,35.48,Berlin,Rochstr.,7,2621,2.92698,1000
391808.671,5820258.353,52.5216791,13.4053727,BLDG_0003000f00295292,35.9000015,358.7402041,25730/BLDG_0003000f00295292.dae,Building,35.9,Berlin,Neue SchÃ¶nhauser Str.,12,2523,4.5734,1000
391810.0588,5820512.566,52.5239639,13.4053104,BLDG_0003000a00085475,35.7299995,358.7354683,25738/BLDG_0003000a00085475.dae,Building,35.73,Berlin,Linienstr.,161A,1411,17.25917,1000
391800.4465,5820258.446,52.5216783,13.4052515,BLDG_0003000f00295290,36.0900002,358.7436625,25750/BLDG_0003000f00295290.dae,Building,36.09,Berlin,Dircksenstr.,46,1411,5.68973,1130
391584.8683,5820210.446,52.5212041,13.4020911,BLDG_0003000b006f8d79,33.4700012,358.728845,25782/BLDG_0003000b006f8d79.dae,Building,33.47,Berlin,Spandauer Str.,4,2121,22.90512,1000
391816.4827,5820208.54,52.521233,13.405504,BLDG_0003000f00416095,31.7099991,358.7446414,25770/BLDG_0003000f00416095.dae,Building,31.71,Berlin,Rochstr.,9,1411,23.59908,1130
391895.5268,5820505.326,52.5239158,13.406572,BLDG_0003000e00350670,35.2799988,358.7471617,25758/BLDG_0003000e00350670.dae,Building,35.28,Berlin,Anna-Louisa-Karsch-Str.,9,1004,27.03425,1130
391797.474,5820541.074,52.5242176,13.4051157,DEB_LOD2_UUID_eb0adce3-a140-4662-a6a3-ae11b3247d3a,36.17,358.7343314,26032/DEB_LOD2_UUID_eb0adce3-a140-4662-a6a3-ae11b3247d3a.dae,Building,36.17,Berlin,Anna-Louisa-Karsch-Str.,2,1499,15.16,2100
391825.0419,5820243.57,52.5215495,13.4056187,BLDG_0003000f00416092,35.4099998,358.7440432,25802/BLDG_0003000f00416092.dae,Building,35.41,Berlin,Karl-Liebknecht-Str.,8,1411,24.48522,1000
391086.944,5820877.269,52.5270973,13.3945369,DEB_LOD2_UUID_ee9d1b30-0be8-42d8-a2eb-06e3a31c1f75,35.93,358.720281,26049/DEB_LOD2_UUID_ee9d1b30-0be8-42d8-a2eb-06e3a31c1f75.dae,Building,35.93,Berlin,Anna-Louisa-Karsch-Str.,2,1499,22.261,1000
391335.2888,5820602.451,52.5246772,13.398286,DEB_LOD2_UUID_e5b4ab04-3017-4d33-9073-e3d4ce9c58f7,34.644,358.7341609,26071/DEB_LOD2_UUID_e5b4ab04-3017-4d33-9073-e3d4ce9c58f7.dae,Building,34.644,Berlin,Anna-Louisa-Karsch-Str.,2,1499,2.426,1000
391776.5146,5820315.937,52.5221902,13.4048802,BLDG_0003000b006907e8,35.8199997,358.7396454,25786/BLDG_0003000b006907e8.dae,Building,35.82,Berlin,Rosenstr.,1,1221,78.05785,1130
391560.2156,5820258.273,52.521629,13.4017123,BLDG_0003000400019869,34.8800011,358.7259779,25772/BLDG_0003000400019869.dae,Building,34.88,Berlin,Rosenstr.,16,1231,22.32,1130
391551.697,5820287.383,52.5218889,13.4015773,BLDG_000300040001988a,34.8400002,358.7252345,25798/BLDG_000300040001988a.dae,Building,34.84,Berlin,Spandauer Str.,3,1231,24.86,1000
391776.9134,5820969.029,52.5280594,13.4046734,DEB_LOD2_UUID_57619ab1-1e32-4bd5-aa8d-988148dfc58b,36.48,358.7322044,25814/DEB_LOD2_UUID_57619ab1-1e32-4bd5-aa8d-988148dfc58b.dae,Building,36.48,Berlin,Dircksenstr.,1,1195,14.992,1000
391743.2843,5820140.978,52.5206113,13.4044476,BLDG_0003000f001c2b4a,34.4399986,358.7277046,25778/BLDG_0003000f001c2b4a.dae,Building,34.44,Berlin,Garnisonkirchplatz,1,2121,56.54904,1130
391597.7818,5820226.54,52.5213513,13.4022761,BLDG_0003000b006f8d7f,34.5699997,358.7405699,25836/BLDG_0003000b006f8d7f.dae,Building,34.57,Berlin,Burgstr.,27,2121,21.70591,1130
392135.3309,5820275.327,52.5218964,13.4101798,BLDG_0003000e00a02ca3,34.3699989,358.7342893,25807/BLDG_0003000e00a02ca3.dae,Building,36.54,Berlin,Rosenstr.,17,1195,26.69441,1130
391495.6205,5820260.539,52.5216365,13.4007599,BLDG_0003000b00348962,34.8300018,358.7253019,25840/BLDG_0003000b00348962.dae,Building,34.87,Berlin,Dircksenstr.,1,1499,26.57878,1130
391439.0768,5820940.343,52.5277344,13.3997048,DEB_LOD2_UUID_79215b0c-fc49-4ac5-822c-562b22e3389c,36.42,358.7323419,25848/DEB_LOD2_UUID_79215b0c-fc49-4ac5-822c-562b22e3389c.dae,Building,36.42,Berlin,Burgstr.,28,1411,20.423,1000
391324.2954,5820558.496,52.52428,13.3981384,DEB_LOD2_UUID_e7b3eaee-0f02-42dc-a7c3-97efc5fae68c,34.123,358.7358754,25892/DEB_LOD2_UUID_e7b3eaee-0f02-42dc-a7c3-97efc5fae68c.dae,Building,34.123,Berlin,Garnisonkirchplatz,3,1411,1.493,1000
391018.4366,5820704.312,52.5255293,13.3935842,DEB_LOD2_UUID_4416a9eb-f44c-4917-a99c-18f7d7d0d5fa,33.46,358.7241428,25900/DEB_LOD2_UUID_4416a9eb-f44c-4917-a99c-18f7d7d0d5fa.dae,Building,33.46,Berlin,Garnisonkirchplatz,3,1411,10.509,2100
391093.4863,5820876.957,52.5270958,13.3946334,DEB_LOD2_UUID_37f949c5-bce0-4d73-8402-6c3c4e8647ed,35.8,358.7326803,25913/DEB_LOD2_UUID_37f949c5-bce0-4d73-8402-6c3c4e8647ed.dae,Building,35.8,Berlin,Garnisonkirchplatz,3,1411,4.636,1000
391515.7747,5820532.385,52.5240835,13.4009681,DEB_LOD2_UUID_a1316a6e-4cf2-4083-8a51-e1dbc9c391cb,35.41,358.7390127,25870/DEB_LOD2_UUID_a1316a6e-4cf2-4083-8a51-e1dbc9c391cb.dae,Building,35.41,Berlin,St. Wolfgang-Str.,2,1461,17.358,3100
391604.6529,5820106.722,52.5202759,13.4024164,BLDG_0003000a000850f8,32.0299988,358.7349199,25866/BLDG_0003000a000850f8.dae,Building,32.57,Berlin,Burgstr.,28,1461,36.99651,1130
391857.3875,5820600.519,52.5247637,13.4059791,DEB_LOD2_UUID_3b33ab0c-691a-4658-9452-3676e07b1a1e,35.79,358.7394261,27180/DEB_LOD2_UUID_3b33ab0c-691a-4658-9452-3676e07b1a1e.dae,Building,35.79,Berlin,Anna-Louisa-Karsch-Str.,2,1499,23.031,1000
391024.0951,5820893.901,52.5272342,13.3936054,DEB_LOD2_UUID_577ce3ed-cb91-4b45-ad4b-ec8ea9a9f157,34.948,358.7227577,25941/DEB_LOD2_UUID_577ce3ed-cb91-4b45-ad4b-ec8ea9a9f157.dae,Building,34.948,Berlin,Garnisonkirchplatz,3,1411,6.882,1000
391552.8474,5820287.535,52.5218905,13.4015942,BLDG_00030006000a92ed,34.9799995,358.7443389,25889/BLDG_00030006000a92ed.dae,Building,35.08,Berlin,St. Wolfgang-Str.,2,1411,35.61235,1000
391748.9801,5820607.732,52.524807,13.4043795,DEB_LOD2_UUID_ace592bb-8824-428d-b39c-9097549baf08,35.508,358.7370553,25964/DEB_LOD2_UUID_ace592bb-8824-428d-b39c-9097549baf08.dae,Building,35.508,Berlin,Garnisonkirchplatz,3,1411,21.972,1000
391266.0691,5820706.485,52.5255983,13.3972321,DEB_LOD2_UUID_7a480e36-4720-472b-942d-f0e1b7e80717,34.255,358.736957,26036/DEB_LOD2_UUID_7a480e36-4720-472b-942d-f0e1b7e80717.dae,Building,34.255,Berlin,Anna-Louisa-Karsch-Str.,2,1499,18.997,1000
391239.1674,5820810.77,52.5265301,13.3968016,DEB_LOD2_UUID_5469df1f-368e-401a-ab93-d8dea227cc75,35.738,358.731711,26063/DEB_LOD2_UUID_5469df1f-368e-401a-ab93-d8dea227cc75.dae,Building,35.738,Berlin,Anna-Louisa-Karsch-Str.,2,1499,4.438,1000
391995.565,5820910.299,52.527575,13.4079143,DEB_LOD2_UUID_67d93757-532d-4963-b385-f19d0aa30184,37.234,358.7367107,26083/DEB_LOD2_UUID_67d93757-532d-4963-b385-f19d0aa30184.dae,Building,37.234,Berlin,Anna-Louisa-Karsch-Str.,2,1499,3.55,1000
391745.3646,5820500.676,52.5238442,13.4043611,DEB_LOD2_UUID_64899668-87db-4554-93f7-c06e5581db41,35.859,358.7326412,26095/DEB_LOD2_UUID_64899668-87db-4554-93f7-c06e5581db41.dae,Building,35.859,Berlin,Anna-Louisa-Karsch-Str.,2,1499,4.001,1000
391980.2478,5820963.837,52.5280531,13.4076712,DEB_LOD2_UUID_c0dcc6ef-c3cb-4456-aa45-fea55c8e679c,36.839,358.7387007,26213/DEB_LOD2_UUID_c0dcc6ef-c3cb-4456-aa45-fea55c8e679c.dae,Building,36.839,Berlin,Anna-Louisa-Karsch-Str.,2,1499,22.741,1000
391129.3649,5820841.407,52.5267835,13.3951737,DEB_LOD2_UUID_6a22e195-da0a-41a3-957f-854c0ef9b151,32.977,358.7377239,26117/DEB_LOD2_UUID_6a22e195-da0a-41a3-957f-854c0ef9b151.dae,Building,32.977,Berlin,Anna-Louisa-Karsch-Str.,2,1499,23.993,1000
391352.3165,5820608.817,52.5247378,13.3985348,DEB_LOD2_UUID_88ada05e-bb91-4221-8ed4-f403e477e5eb,35.25,358.730613,26489/DEB_LOD2_UUID_88ada05e-bb91-4221-8ed4-f403e477e5eb.dae,Building,35.25,Berlin,Anna-Louisa-Karsch-Str.,2,1499,16.373,1000
391969.7011,5821003.195,52.5284047,13.407503,DEB_LOD2_UUID_485885c1-61eb-4e99-b1c3-09ca9da63afb,36.78,358.7423689,26273/DEB_LOD2_UUID_485885c1-61eb-4e99-b1c3-09ca9da63afb.dae,Building,36.78,Berlin,Anna-Louisa-Karsch-Str.,2,1499,20.959,1000
391580.3798,5820641.696,52.5250787,13.4018843,DEB_LOD2_UUID_6a03786e-1ec6-41ca-9116-b2e3a10e93d8,35.56,358.7368982,26535/DEB_LOD2_UUID_6a03786e-1ec6-41ca-9116-b2e3a10e93d8.dae,Building,35.56,Berlin,Anna-Louisa-Karsch-Str.,2,1499,15.087,3900
391511.1305,5820970.337,52.5280183,13.4007567,DEB_LOD2_UUID_72d487bc-d14f-403c-ae60-fb6a528764fc,36.341,358.7380719,26741/DEB_LOD2_UUID_72d487bc-d14f-403c-ae60-fb6a528764fc.dae,Building,36.341,Berlin,Anna-Louisa-Karsch-Str.,2,1499,4.811,1000
391234.5083,5820681.381,52.5253664,13.3967753,DEB_LOD2_UUID_05aed235-2bc2-412c-a2d4-a8de1bfe4f0e,34.3,358.723034,26856/DEB_LOD2_UUID_05aed235-2bc2-412c-a2d4-a8de1bfe4f0e.dae,Building,34.3,Berlin,Anna-Louisa-Karsch-Str.,2,1499,20.43,1000
391715.6541,5820228.595,52.5213932,13.404012,DEB_LOD2_UUID_61a51690-0775-490b-af9a-31218a2abb95,34.58,358.742529,26609/DEB_LOD2_UUID_61a51690-0775-490b-af9a-31218a2abb95.dae,Building,34.58,Berlin,Anna-Louisa-Karsch-Str.,2,1499,27.209,1000
391038.383,5820710.99,52.5255933,13.3938759,DEB_LOD2_UUID_236bfd9a-25f9-43d7-90b3-286b56c2ed6e,34.135,358.719818,26222/DEB_LOD2_UUID_236bfd9a-25f9-43d7-90b3-286b56c2ed6e.dae,Building,34.135,Berlin,Anna-Louisa-Karsch-Str.,2,1499,8.663,3200
391821.1357,5820672.324,52.5254018,13.4054216,DEB_LOD2_UUID_c7cf8dfc-0404-4c2c-9f31-d76c528ac3ad,35.69,358.730905,26091/DEB_LOD2_UUID_c7cf8dfc-0404-4c2c-9f31-d76c528ac3ad.dae,Building,35.69,Berlin,Anna-Louisa-Karsch-Str.,2,1499,22.866,1000
391174.6216,5820581.928,52.5244607,13.3959255,DEB_LOD2_UUID_01c3aaec-a235-4dd3-8c66-37f0fa070860,34.68,358.7260901,26268/DEB_LOD2_UUID_01c3aaec-a235-4dd3-8c66-37f0fa070860.dae,Building,34.68,Berlin,Anna-Louisa-Karsch-Str.,2,1499,20.674,3100
391777.4642,5820279.05,52.5218589,13.4049062,DEB_LOD2_UUID_ab6ac3eb-7d3f-41b1-9e7a-6ae7c2aa6c91,36.07,358.740687,27852/DEB_LOD2_UUID_ab6ac3eb-7d3f-41b1-9e7a-6ae7c2aa6c91.dae,Building,36.07,Berlin,Sophienstr.,6,2121,26.603,1000
391357.3472,5820591.446,52.5245827,13.3986146,DEB_LOD2_UUID_f95746c3-7cbf-4f82-8c74-f098ad2b41eb,35.35,358.7385248,26326/DEB_LOD2_UUID_f95746c3-7cbf-4f82-8c74-f098ad2b41eb.dae,Building,35.35,Berlin,Anna-Louisa-Karsch-Str.,2,1499,10.519,1000
391192.1016,5820843.507,52.5268149,13.3960974,DEB_LOD2_UUID_7a391822-80fd-4844-95c9-8aba604543b8,35.42,358.7348131,26401/DEB_LOD2_UUID_7a391822-80fd-4844-95c9-8aba604543b8.dae,Building,35.42,Berlin,Anna-Louisa-Karsch-Str.,2,1499,16.528,2100
391937.5487,5820612.447,52.5248868,13.4071563,DEB_LOD2_UUID_749b4cc9-f00d-433d-a67b-5e7526d925d6,36,358.7437686,26460/DEB_LOD2_UUID_749b4cc9-f00d-433d-a67b-5e7526d925d6.dae,Building,36,Berlin,Anna-Louisa-Karsch-Str.,2,1499,23.518,2100
391352.5147,5820608.879,52.5247384,13.3985377,DEB_LOD2_UUID_f8fe887e-8f02-4912-8ff0-21359d134c0b,35.55,358.7226461,26542/DEB_LOD2_UUID_f8fe887e-8f02-4912-8ff0-21359d134c0b.dae,Building,35.55,Berlin,Anna-Louisa-Karsch-Str.,2,1499,21.702,1000
391870.4878,5820397.396,52.5229409,13.4062382,DEB_LOD2_UUID_ede03670-acf5-4772-85fe-f5db6fc50863,35.266,358.7404465,26678/DEB_LOD2_UUID_ede03670-acf5-4772-85fe-f5db6fc50863.dae,Building,35.266,Berlin,Anna-Louisa-Karsch-Str.,2,1499,16.081,1000
391741.6117,5820543.066,52.5242244,13.404292,DEB_LOD2_UUID_258737f9-7ec2-4e22-8a32-8a51218cd9ea,35.96,358.7301765,26738/DEB_LOD2_UUID_258737f9-7ec2-4e22-8a32-8a51218cd9ea.dae,Building,35.96,Berlin,Anna-Louisa-Karsch-Str.,2,1499,12.282,2100
391989.571,5820453.02,52.5234644,13.4079746,DEB_LOD2_UUID_4431ff69-b385-4cc8-b397-ba315d6d5566,36.95,358.7396846,26771/DEB_LOD2_UUID_4431ff69-b385-4cc8-b397-ba315d6d5566.dae,Building,36.95,Berlin,Anna-Louisa-Karsch-Str.,2,1499,19.697,1000
391445.1837,5820448.634,52.5233168,13.3999554,DEB_LOD2_UUID_32352838-cdb0-4864-be08-ceefbc84ba86,35.6,358.7238555,26845/DEB_LOD2_UUID_32352838-cdb0-4864-be08-ceefbc84ba86.dae,Building,35.6,Berlin,Anna-Louisa-Karsch-Str.,2,1499,11.474,1000
391849.4451,5820651.158,52.5252172,13.4058456,DEB_LOD2_UUID_3ea50c6f-1fe6-4e77-83fb-d729d719786d,35.131,358.7325852,26806/DEB_LOD2_UUID_3ea50c6f-1fe6-4e77-83fb-d729d719786d.dae,Building,35.131,Berlin,Anna-Louisa-Karsch-Str.,2,1499,22.901,1000
391528.7659,5820991.334,52.5282105,13.4010097,DEB_LOD2_UUID_09280e51-5fee-450d-af2b-a4209a3b0a19,36.292,358.7335887,27097/DEB_LOD2_UUID_09280e51-5fee-450d-af2b-a4209a3b0a19.dae,Building,36.292,Berlin,Anna-Louisa-Karsch-Str.,2,1499,15.943,1000
