LABEL,landuse,access,leisure,name,wheelchair,historic,religion,Surf_Type,area_highw,kerb,landcover,postal_cod,leaf_cycle,leaf_type,natural,changeset,addr_city,addr_postc,addr_count,addr_subur,amenity,opening_ho,lit,fee,parking,park_ride,supervised,surface,capacity,capacity_d,capacity_p,capacity_w,parking_co,parking_c1,parking_c2,parking_c3,note,highway,area,bicycle,ID,PERIMETER,ENCLOSED_A,GEOMETRY
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,"POLYGON(( 392796.596370970 5820621.186886184, 392795.755794831 5820622.105196171, 392797.967884210 5820625.011674672, 392798.878464644 5820624.162061328, 392796.596370970 5820621.186886184 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,"POLYGON(( 392793.143250995 5820631.845344936, 392793.371997138 5820631.631586239, 392795.035161915 5820634.173480796, 392800.167993142 5820630.693765908, 392797.755172258 5820627.535596725, 392793.143250995 5820631.845344936 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,"POLYGON(( 392795.965822621 5820635.595854223, 392796.591314509 5820636.551823499, 392800.864311899 5820637.169684978, 392803.574929607 5820635.120965136, 392801.204210657 5820632.044578861, 392795.965822621 5820635.595854223 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,"POLYGON(( 392802.614368674 5820631.090152301, 392804.930843384 5820634.096148006, 392806.013611880 5820633.277777605, 392803.711202083 5820630.348866605, 392802.614368674 5820631.090152301 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,"POLYGON(( 392805.110784625 5820629.379225034, 392807.369710949 5820632.252820428, 392814.470805350 5820626.885721643, 392812.639992520 5820624.047994571, 392805.110784625 5820629.379225034 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,,,"POLYGON(( 392556.061698236 5820281.041956517, 392561.771086137 5820289.512811271, 392568.391046491 5820283.305112451, 392561.288174649 5820275.415259508, 392556.061698236 5820281.041956517 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,"POLYGON(( 392317.368879048 5820771.680209968, 392317.368879048 5820774.517500000, 392318.673281465 5820774.517500000, 392317.368879048 5820771.680209968 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,"POLYGON(( 392797.832314238 5820638.448502950, 392798.275717759 5820639.126177835, 392798.957141162 5820638.611149235, 392797.832314238 5820638.448502950 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,"POLYGON(( 392806.072144432 5820638.361500000, 392805.647266287 5820638.361500000, 392806.312058991 5820638.672827438, 392806.072144432 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,"POLYGON(( 392808.217800849 5820638.361500000, 392809.678856619 5820640.257453084, 392810.082925672 5820640.464198948, 392813.170707700 5820642.383551596, 392811.348784733 5820640.064686897, 392810.009913664 5820638.361500000, 392808.217800849 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,"POLYGON(( 392557.773015875 5820496.414830420, 392549.342243052 5820502.991376770, 392558.261774150 5820514.619370560, 392565.695698353 5820508.912727574, 392567.485262762 5820507.538970605, 392567.485261467 5820507.538968240, 392565.695698353 5820505.286234807, 392558.648287489 5820496.414830420, 392557.773015875 5820496.414830420 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,"POLYGON(( 392485.668204334 5820496.414830420, 392485.668201662 5820496.414830420, 392504.183275549 5820522.617126517, 392504.183275616 5820522.617126470, 392510.437062543 5820531.629499120, 392510.437062597 5820531.629499120, 392504.183273691 5820522.617123620, 392513.533959144 5820516.167377970, 392521.085217568 5820527.092610530, 392521.848249574 5820526.571545400, 392525.385454026 5820531.629499120, 392554.777270822 5820531.629499120, 392554.228760960 5820530.947747630, 392553.799753097 5820531.206131980, 392550.600081548 5820527.100427708, 392550.600081423 5820527.100427800, 392527.668980470 5820497.676055740, 392529.279653210 5820496.414830420, 392529.279490730 5820496.414830420, 392527.668924227 5820497.675972550, 392526.686061363 5820496.414830420, 392517.424615267 5820496.414830420, 392521.812869171 5820502.732394410, 392515.696033151 5820507.143168750, 392508.244003582 5820496.414830420, 392499.881059694 5820496.414830420, 392500.910523002 5820497.904315910, 392501.415276873 5820497.577357270, 392502.238291371 5820498.789620620, 392501.732005708 5820499.092196510, 392513.533904185 5820516.167296680, 392504.183218733 5820522.617042330, 392485.668204334 5820496.414830420 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,"POLYGON(( 392317.368879048 5820970.237051127, 392317.368879048 5820978.898869773, 392317.643238980 5820978.763618250, 392319.346662311 5820977.923879770, 392334.017377279 5820970.691641350, 392334.439743186 5820970.085957930, 392345.388011936 5820964.789589890, 392347.658030139 5820963.691192710, 392348.109324276 5820963.472511725, 392348.109132139 5820963.472184440, 392356.757562577 5820959.288587400, 392357.480589683 5820958.938829830, 392357.480589683 5820950.754812242, 392319.848624301 5820968.937664470, 392317.368879048 5820970.237051127 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,"POLYGON(( 392317.368879048 5820774.517500000, 392317.368879048 5820780.563943649, 392322.487143246 5820782.813277346, 392318.673281465 5820774.517500000, 392317.368879048 5820774.517500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,"POLYGON(( 392519.802544367 5820837.837308895, 392519.802544367 5820837.976691814, 392520.538209091 5820839.037444871, 392522.166657033 5820837.784072720, 392521.339225767 5820836.656935696, 392519.802544367 5820837.837308895 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,"POLYGON(( 392519.802544367 5820638.361500000, 392519.802544367 5820650.907881433, 392526.135323175 5820646.189160404, 392536.572701295 5820638.361500000, 392519.802544367 5820638.361500000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,"POLYGON(( 392565.016905856 5820471.075000000, 392565.695698353 5820471.924108738, 392570.569405452 5820478.020680670, 392570.569405478 5820478.020680650, 392572.837137520 5820480.857410650, 392573.383880449 5820480.419799720, 392573.415777453 5820480.459697826, 392573.415777453 5820471.075000000, 392565.016905856 5820471.075000000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,"POLYGON(( 392558.950186140 5820471.075000000, 392559.845553804 5820472.275133166, 392561.359376945 5820471.075000000, 392558.950186140 5820471.075000000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,"POLYGON(( 392524.963815117 5820471.075000000, 392527.135992175 5820473.866143320, 392538.805027089 5820488.955929970, 392529.279490730 5820496.414830420, 392529.279653210 5820496.414830420, 392538.805083332 5820488.956013150, 392544.606870505 5820496.414830420, 392546.735347072 5820496.414830420, 392553.751277141 5820490.981145620, 392558.313413464 5820495.993285460, 392557.773015875 5820496.414830420, 392558.648287489 5820496.414830420, 392558.313411967 5820495.993283240, 392553.751275644 5820490.981143410, 392558.535560309 5820487.275819367, 392551.843398037 5820478.619105770, 392558.785955437 5820473.115159775, 392548.940180644 5820480.920066690, 392546.973829959 5820478.284409110, 392541.595200298 5820471.075000000, 392540.421697538 5820471.075000000, 392541.983000000 5820473.140000000, 392539.792295673 5820474.814144161, 392550.432936165 5820489.439919545, 392548.613296253 5820490.762331858, 392546.793647750 5820492.084743060, 392531.524987431 5820471.075000000, 392524.963815117 5820471.075000000 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,"POLYGON(( 392491.287446163 5820483.981553950, 392495.130868366 5820489.542102660, 392498.071528174 5820493.796698310, 392499.881059694 5820496.414830420, 392508.244003582 5820496.414830420, 392506.609213339 5820494.061299390, 392512.726049639 5820489.650525150, 392517.424615267 5820496.414830420, 392526.686061363 5820496.414830420, 392507.400784143 5820471.669287084, 392507.400778039 5820471.669291860, 392506.937651368 5820471.075000000, 392498.660661475 5820471.075000000, 392502.143452078 5820475.784373280, 392491.287446163 5820483.981553950 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,"POLYGON(( 392463.402046990 5820489.948321108, 392466.517614700 5820487.583177347, 392472.607110383 5820496.414830420, 392481.064166078 5820496.414830420, 392474.914083746 5820487.519797700, 392477.836308235 5820485.331234870, 392485.668201662 5820496.414830420, 392485.668204334 5820496.414830420, 392477.836249001 5820485.331147260, 392496.871418439 5820471.075000000, 392488.250370395 5820471.075000000, 392463.402046990 5820489.948321108 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,"POLYGON(( 392460.087649390 5820492.347260484, 392454.467855840 5820496.414830420, 392462.892271583 5820496.414830420, 392460.087649390 5820492.347260484 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,"POLYGON(( 392520.896590751 5820890.857958240, 392521.222000000 5820890.946000000, 392521.600000000 5820891.048000000, 392523.570000000 5820891.580000000, 392526.588000000 5820892.395000000, 392526.698000000 5820892.425000000, 392527.861000000 5820892.738000000, 392528.450000000 5820892.897000000, 392529.260000000 5820893.116000000, 392531.011000000 5820893.589000000, 392532.322000000 5820895.997000000, 392535.176000000 5820901.240000000, 392536.151052134 5820903.031342675, 392543.397059500 5820903.031342675, 392537.532420283 5820893.364354955, 392535.904500406 5820890.857958240, 392520.896590751 5820890.857958240 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,"POLYGON(( 392530.872710023 5820855.804258377, 392533.051151027 5820856.755193545, 392539.077240513 5820862.288542986, 392537.829679576 5820860.062541787, 392535.703471970 5820856.706444018, 392534.080535882 5820855.584497072, 392532.358777312 5820854.608850719, 392530.872710023 5820855.804258377 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,"POLYGON(( 392519.802544367 5820821.664581699, 392519.802544367 5820823.240065131, 392521.517702429 5820823.832604997, 392520.116812686 5820821.784706915, 392519.802544367 5820821.664581699 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,"POLYGON(( 392413.238518310 5820825.845894015, 392413.368325091 5820825.908010446, 392413.491147482 5820825.845894015, 392413.238518310 5820825.845894015 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,"POLYGON(( 392422.424692089 5820830.290420057, 392415.153103140 5820826.762080161, 392430.518169570 5820834.217558913, 392430.518169570 5820826.197209148, 392422.424692089 5820830.290420057 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,,,"POLYGON(( 392516.859919051 5820825.845894015, 392515.503888057 5820825.845894015, 392519.802544367 5820831.695188876, 392519.802544367 5820830.192517396, 392516.859919051 5820825.845894015 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,"POLYGON(( 392519.739475995 5820837.885753691, 392519.802544367 5820837.976691814, 392519.802544367 5820837.837308895, 392519.739475995 5820837.885753691 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,"POLYGON(( 392513.039898974 5820825.395623920, 392512.675484955 5820825.845894015, 392513.384093062 5820825.845894015, 392513.039898974 5820825.395623920 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,"POLYGON(( 392514.140040853 5820824.036288210, 392515.019699185 5820825.187045463, 392515.503888057 5820825.845894015, 392516.859919051 5820825.845894015, 392516.343164061 5820825.082582660, 392514.886966612 5820823.113386466, 392514.140040853 5820824.036288210 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,"POLYGON(( 392516.152251085 5820821.550000506, 392518.600892308 5820822.824927446, 392519.802544367 5820823.240065131, 392519.802544367 5820821.664581699, 392519.121104344 5820821.404109596, 392517.068004939 5820820.260002885, 392517.156406676 5820820.309265489, 392516.152251085 5820821.550000506 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,"POLYGON(( 392517.926721754 5820824.390041447, 392518.912320963 5820825.845894015, 392519.802544367 5820825.845894015, 392519.802544367 5820825.038189998, 392517.927312280 5820824.390348915, 392517.926721754 5820824.390041447 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,"POLYGON(( 392620.195181304 5821008.232199440, 392618.569027932 5821005.452053176, 392615.088920334 5821008.232199440, 392620.195181304 5821008.232199440 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,"POLYGON(( 392522.687566737 5820835.621646445, 392522.860231726 5820835.856852815, 392523.634887129 5820835.856852815, 392523.206897179 5820835.223058138, 392522.687566737 5820835.621646445 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,"POLYGON(( 392479.057383817 5820998.083116100, 392480.484786870 5820998.318996410, 392481.684477536 5821000.515828840, 392481.466984195 5821001.434195250, 392480.909964717 5821001.644361040, 392484.141855001 5821008.232199438, 392492.257807035 5821008.232199438, 392491.230137498 5821006.081796750, 392491.581179045 5821005.063898067, 392493.072325126 5821001.781222706, 392495.726368787 5820999.066163078, 392499.133827399 5820997.392564506, 392502.915469605 5820996.974250065, 392506.501200159 5820997.822318597, 392513.527669779 5820994.359409304, 392510.205266385 5820987.544447670, 392508.774461446 5820987.129813470, 392507.257526850 5820983.920428780, 392481.275993508 5820996.969219600, 392479.057383817 5820998.083116100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,"POLYGON(( 392510.653818063 5821008.232198316, 392510.653815715 5821008.232199438, 392519.802544367 5821008.232199438, 392519.802544367 5821007.351077930, 392515.583027782 5820998.857839630, 392515.694071046 5820998.802070251, 392514.842251815 5820997.055217164, 392508.474272819 5821000.193597490, 392512.006857796 5821007.585586512, 392510.653818063 5821008.232198316 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,,,"POLYGON(( 392513.660514693 5820994.461334481, 392513.660624425 5820994.461557133, 392519.802544367 5820991.252062630, 392519.802544367 5820991.251782637, 392513.660514693 5820994.461334481 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,"POLYGON(( 392493.919867800 5821008.232198313, 392493.919865445 5821008.232199438, 392508.991759071 5821008.232199438, 392505.268212285 5821000.440619936, 392502.729803397 5821000.012306579, 392499.985091907 5821000.315918643, 392497.510989001 5821001.531092145, 392495.585209706 5821003.501142622, 392494.481809950 5821005.930213913, 392495.272906448 5821007.585584095, 392493.919867800 5821008.232198313 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,"POLYGON(( 392573.415777453 5820351.550434100, 392573.415777453 5820360.614990616, 392575.627847774 5820363.597059300, 392581.202964828 5820371.001916900, 392581.208407666 5820371.001916900, 392575.632435091 5820363.593934070, 392577.914960369 5820362.038904610, 392584.663211984 5820371.001916900, 392587.837324965 5820371.001916900, 392579.826362343 5820360.395059784, 392577.057331757 5820353.677199546, 392578.443786139 5820353.105720091, 392577.032406607 5820353.612526231, 392576.291935880 5820351.550434100, 392573.415777453 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,,,"POLYGON(( 392579.855157097 5820352.598912836, 392579.843441587 5820352.566287021, 392582.452223276 5820358.895371509, 392591.595844540 5820371.001916900, 392596.307065001 5820371.001916900, 392595.626628622 5820370.027735311, 392592.589038880 5820366.400505873, 392589.227426408 5820362.253988088, 392583.634968013 5820356.279717661, 392581.200049313 5820351.550434100, 392579.478661888 5820351.550434100, 392579.855157097 5820352.598912836 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,"POLYGON(( 392594.717857784 5820351.550434100, 392597.606443297 5820356.875454341, 392600.696044416 5820361.885205691, 392602.572025927 5820365.282253291, 392605.133522261 5820369.671518645, 392606.002353943 5820371.001916900, 392611.489571716 5820371.001916900, 392597.642320618 5820351.550434100, 392594.717857784 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,"POLYGON(( 392608.500223170 5820351.550434100, 392605.595278740 5820351.550434100, 392619.445503466 5820371.001916900, 392622.335837260 5820371.001916900, 392610.806233887 5820354.879411979, 392608.500223170 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,"POLYGON(( 392622.247738393 5820351.550434100, 392617.316556853 5820351.550434100, 392630.240504649 5820371.001916900, 392636.664945744 5820371.001916900, 392629.220999149 5820360.578311470, 392626.123661228 5820356.393008147, 392623.489034100 5820353.611520152, 392622.247738393 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,"POLYGON(( 392631.529276873 5820354.089778101, 392634.425100970 5820357.630113131, 392644.637542901 5820371.001916900, 392658.370436535 5820371.001916900, 392644.861335442 5820351.550434100, 392635.202995167 5820351.550434100, 392631.529276873 5820354.089778101 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,,,"POLYGON(( 392656.887837636 5820351.550434100, 392650.338715273 5820351.550434100, 392663.847816172 5820371.001916900, 392670.758609577 5820371.001916900, 392670.591835278 5820370.768052289, 392656.887837636 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,,,"POLYGON(( 392669.411501011 5820351.550434100, 392660.571518824 5820351.550434100, 392672.585651138 5820368.398292372, 392681.315463527 5820368.404303154, 392675.678286455 5820360.423075280, 392671.521267272 5820354.537483840, 392669.411501011 5820351.550434100 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,"POLYGON(( 392796.281702399 5820348.809687662, 392797.361303984 5820351.200223044, 392796.873452777 5820351.550434100, 392797.595403373 5820351.550434100, 392796.281702399 5820348.809687662 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,"POLYGON(( 392849.183190033 5820189.032199442, 392849.470607370 5820189.604055826, 392849.470615790 5820189.604072578, 392849.470615790 5820189.032199442, 392849.183190033 5820189.032199442 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,"POLYGON(( 392357.480589683 5820867.796680041, 392357.480589683 5820870.660689195, 392362.816241867 5820867.796680041, 392357.480589683 5820867.796680041 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,"POLYGON(( 392410.743041206 5820983.658072830, 392420.549649174 5820999.860187630, 392424.156804723 5820998.087721374, 392437.570568241 5820991.496532590, 392429.317793276 5820974.301854130, 392424.156804723 5820976.901476317, 392410.743041206 5820983.658072830 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,"POLYGON(( 392393.107278514 5820954.520915040, 392404.489227025 5820973.325751780, 392408.606947129 5820971.251630560, 392424.106615744 5820963.444351100, 392414.740802060 5820943.930650280, 392408.606947129 5820946.933357979, 392393.107278514 5820954.520915040 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,,,"POLYGON(( 392450.493245328 5821003.561045606, 392440.986398411 5821008.232199438, 392452.755225179 5821008.232199438, 392452.151005080 5821006.984435791, 392450.493245328 5821003.561045606 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,,,"POLYGON(( 392453.185130385 5821002.238397907, 392454.203030861 5821004.340435246, 392459.899274337 5821001.649006666, 392460.539921555 5821003.004888618, 392461.180560129 5821004.360769441, 392455.510250787 5821007.039944407, 392455.771100413 5821007.578620103, 392454.421411729 5821008.232198312, 392454.421409403 5821008.232199438, 392473.830581381 5821008.232199438, 392467.396945457 5820995.255475490, 392453.185130385 5821002.238397907 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,,,"POLYGON(( 392469.483445277 5820953.452662700, 392472.532735597 5820959.636947881, 392473.853248846 5820958.933145303, 392488.162380888 5820951.767890386, 392485.527938559 5820946.084356818, 392469.483445277 5820953.452662700 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,"POLYGON(( 392273.670009669 5820516.854797648, 392269.710367289 5820516.249984066, 392278.912431871 5820527.579862710, 392279.400342517 5820528.203143739, 392282.074769298 5820527.401032532, 392273.670009669 5820516.854797648 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,"POLYGON(( 392285.017527064 5820517.475319630, 392280.117258359 5820517.295550836, 392286.880891980 5820525.972055681, 392291.040187426 5820524.968530129, 392285.017527064 5820517.475319630 ))"
,,,,,,,,Concrete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,,,"POLYGON(( 392299.600102879 5820516.719011055, 392302.967622966 5820520.998175872, 392303.090579050 5820521.154622618, 392308.428752438 5820519.196481057, 392310.003204904 5820520.835898768, 392303.548690765 5820514.115057692, 392299.600102879 5820516.719011055 ))"
